hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
6.3247534582775,21,3,3,3.0,2.0,3.0,49,Travel_Rarely,Research & Development,7,3,Technical Degree,1,2267,Female,2,Sales Executive,Divorced,50940,3.0,Y,15,8,0,29.0,5,8,0,7
7.950911423471389,13,3,3,1.0,2.0,4.0,19,Non-Travel,Sales,2,2,Other,1,635,Male,3,Healthcare Representative,Single,98240,1.0,Y,18,8,0,1.0,2,1,0,0
6.126974564926111,6,2,3,1.0,4.0,4.0,38,Travel_Rarely,Sales,1,1,Medical,1,2851,Male,2,Laboratory Technician,Single,176030,4.0,Y,16,8,0,12.0,0,8,0,7
6.749175591253889,14,3,3,4.0,1.0,3.0,28,Travel_Rarely,Research & Development,6,3,Technical Degree,1,3551,Male,2,Research Scientist,Married,23510,1.0,Y,16,8,0,6.0,4,6,3,3
6.857246764836945,14,3,3,3.0,2.0,3.0,32,Travel_Frequently,Sales,10,3,Life Sciences,1,623,Female,1,Sales Executive,Married,102660,1.0,Y,11,8,0,2.0,3,2,2,2
6.809404283801666,22,3,3,4.0,2.0,2.0,51,Travel_Rarely,Research & Development,4,1,Medical,1,714,Female,3,Manufacturing Director,Single,40280,3.0,Y,14,8,0,29.0,3,5,0,3
10.535323516287223,1,3,3,3.0,3.0,2.0,27,Non-Travel,Research & Development,2,3,Life Sciences,1,4317,Male,1,Manufacturing Director,Divorced,139660,1.0,Y,19,8,0,1.0,1,1,0,1
6.960893574296945,5,4,3,4.0,3.0,2.0,58,Travel_Rarely,Research & Development,8,4,Life Sciences,1,2781,Male,2,Sales Executive,Single,29720,0.0,Y,14,8,0,38.0,2,37,1,8
8.654145470771944,4,3,3,3.0,4.0,3.0,29,Travel_Rarely,Sales,17,4,Medical,1,646,Male,1,Laboratory Technician,Divorced,65820,1.0,Y,19,8,1,6.0,3,6,1,0
5.761794957608055,14,2,3,3.0,2.0,3.0,55,Travel_Rarely,Research & Development,6,1,Life Sciences,1,1400,Female,2,Laboratory Technician,Single,26550,8.0,Y,17,8,0,36.0,0,24,2,15
6.743695894689722,12,3,3,3.0,1.0,2.0,48,Travel_Rarely,Research & Development,2,5,Life Sciences,1,3797,Male,1,Sales Executive,Married,47650,8.0,Y,12,8,1,10.0,4,8,7,6
6.221430165104723,11,3,3,4.0,1.0,3.0,40,Travel_Rarely,Research & Development,1,4,Life Sciences,1,2345,Male,2,Laboratory Technician,Married,69320,1.0,Y,13,8,0,5.0,5,5,1,2
6.809900713966944,14,2,3,1.0,1.0,3.0,25,Travel_Rarely,Sales,16,4,Life Sciences,1,3704,Male,2,Research Scientist,Married,198590,3.0,Y,19,8,0,6.0,3,3,2,2
10.275272199910555,6,3,3,3.0,1.0,3.0,33,Travel_Rarely,Sales,2,3,Marketing,1,1886,Female,1,Sales Executive,Single,59140,3.0,Y,16,8,1,6.0,4,3,0,2
8.222566934404167,8,3,4,4.0,4.0,4.0,44,Travel_Rarely,Human Resources,26,3,Life Sciences,1,4184,Male,5,Healthcare Representative,Married,47590,2.0,Y,21,8,0,9.0,2,4,1,3
6.120848951360833,18,3,3,2.0,1.0,2.0,42,Travel_Rarely,Research & Development,7,4,Other,1,1030,Female,2,Laboratory Technician,Married,57140,5.0,Y,11,8,0,10.0,2,0,0,0
7.27583556448,10,3,3,2.0,4.0,2.0,33,Non-Travel,Sales,9,2,Technical Degree,1,3437,Male,5,Sales Representative,Single,12000,0.0,Y,11,8,1,3.0,3,2,2,2
9.999784694332778,12,3,3,2.0,1.0,2.0,29,Travel_Rarely,Research & Development,29,3,Medical,1,3019,Female,1,Research Scientist,Married,23070,1.0,Y,13,8,1,7.0,0,7,0,7
8.522660642570278,11,3,3,3.0,2.0,2.0,27,Travel_Rarely,Research & Development,5,4,Medical,1,4323,Male,2,Healthcare Representative,Married,47350,0.0,Y,13,8,0,6.0,2,5,1,1
6.1116555109325,11,2,3,4.0,3.0,1.0,31,Travel_Frequently,Research & Development,29,3,Life Sciences,1,3768,Female,2,Healthcare Representative,Single,25150,1.0,Y,14,8,0,7.0,3,7,7,7
10.175152833556389,3,3,3,4.0,3.0,3.0,34,Travel_Rarely,Human Resources,2,3,Human Resources,1,3767,Male,2,Manufacturing Director,Married,28180,1.0,Y,13,8,1,10.0,2,10,8,6
7.116712405176111,7,3,3,3.0,2.0,1.0,36,Travel_Rarely,Research & Development,13,3,Technical Degree,1,4038,Female,3,Healthcare Representative,Married,25170,2.0,Y,14,8,0,12.0,3,4,1,3
6.935578982596945,12,4,4,4.0,2.0,3.0,32,Travel_Rarely,Research & Development,22,4,Medical,1,2314,Male,1,Sales Executive,Married,29730,3.0,Y,22,8,0,12.0,0,7,2,5
9.376112226684445,4,3,3,2.0,3.0,2.0,50,Travel_Rarely,Sales,2,4,Marketing,1,2745,Female,4,Research Scientist,Divorced,83760,5.0,Y,14,8,3,29.0,2,27,13,8
7.605803212851389,9,3,3,1.0,3.0,2.0,27,Travel_Rarely,Sales,22,4,Medical,1,3168,Male,1,Sales Representative,Divorced,22060,0.0,Y,14,8,1,6.0,4,5,0,3
7.2924620705041665,7,1,3,1.0,3.0,3.0,24,Travel_Rarely,Research & Development,17,2,Life Sciences,1,1738,Female,1,Healthcare Representative,Single,25010,9.0,Y,12,8,0,4.0,3,2,2,0
7.4154562695225,18,4,3,3.0,1.0,3.0,37,Travel_Rarely,Research & Development,5,3,Life Sciences,1,107,Male,4,Research Scientist,Married,21440,6.0,Y,19,8,0,17.0,3,5,0,3
7.4377253458275,14,3,3,3.0,4.0,3.0,21,Travel_Rarely,Research & Development,3,1,Life Sciences,1,895,Female,1,Laboratory Technician,Single,170990,1.0,Y,14,8,1,3.0,2,2,2,2
6.489901829540278,8,2,4,2.0,2.0,3.0,47,Travel_Rarely,Research & Development,1,4,Medical,1,3877,Male,3,Laboratory Technician,Divorced,183030,6.0,Y,22,8,1,29.0,2,3,1,2
5.8098393574294445,12,2,3,4.0,2.0,3.0,48,Travel_Rarely,Research & Development,2,3,Life Sciences,1,1074,Female,2,Manager,Married,62720,4.0,Y,14,8,0,29.0,3,22,12,9
6.432338241856111,20,3,3,3.0,3.0,4.0,33,Travel_Rarely,Research & Development,3,4,Life Sciences,1,1803,Male,4,Manufacturing Director,Married,59020,0.0,Y,12,8,1,14.0,2,13,3,7
7.119144355198333,9,2,3,4.0,4.0,4.0,45,Travel_Rarely,Research & Development,7,2,Other,1,3438,Male,1,Human Resources,Married,56610,3.0,Y,12,8,0,26.0,2,9,1,1
6.653948014279167,9,3,3,1.0,1.0,2.0,59,Travel_Rarely,Research & Development,1,3,Technical Degree,1,2746,Male,1,Laboratory Technician,Single,166060,7.0,Y,11,8,0,28.0,6,21,7,9
6.950257697456389,5,3,3,3.0,2.0,3.0,27,Travel_Rarely,Research & Development,20,4,Other,1,1930,Male,2,Manufacturing Director,Married,34850,9.0,Y,17,8,2,4.0,2,2,2,2
5.838710397143889,21,4,3,3.0,4.0,2.0,55,Travel_Rarely,Human Resources,16,3,Technical Degree,1,351,Male,4,Manufacturing Director,Single,43190,4.0,Y,11,8,0,12.0,3,9,7,3
10.495170682730834,3,2,3,2.0,3.0,3.0,33,Travel_Rarely,Research & Development,9,3,Medical,1,2308,Female,2,Manufacturing Director,Married,28990,1.0,Y,17,8,0,15.0,3,15,5,7
7.177605979473333,7,2,3,4.0,4.0,3.0,46,Travel_Rarely,Research & Development,2,1,Medical,1,3453,Female,3,Research Scientist,Divorced,49410,9.0,Y,13,8,2,23.0,2,2,2,2
8.230750780901111,13,3,3,3.0,4.0,3.0,55,Travel_Rarely,Sales,26,3,Marketing,1,122,Male,1,Laboratory Technician,Single,104480,2.0,Y,13,8,0,30.0,3,5,1,2
7.191469210173889,8,2,3,1.0,4.0,3.0,40,Travel_Rarely,Research & Development,2,3,Life Sciences,1,1456,Male,1,Manufacturing Director,Divorced,27180,1.0,Y,14,8,1,9.0,4,9,4,7
6.509760151717778,20,3,3,1.0,1.0,4.0,23,Travel_Rarely,Research & Development,2,3,Life Sciences,1,3199,Male,1,Healthcare Representative,Married,76370,2.0,Y,11,8,1,5.0,3,3,0,2
9.609767960731666,10,4,3,4.0,3.0,3.0,27,Travel_Rarely,Research & Development,2,5,Life Sciences,1,3680,Female,1,Research Scientist,Single,137700,1.0,Y,18,8,1,8.0,3,8,7,7
7.138586568496111,11,3,4,2.0,4.0,3.0,29,Travel_Rarely,Research & Development,26,1,Life Sciences,1,595,Male,1,Laboratory Technician,Married,22180,1.0,Y,24,8,1,10.0,1,10,0,8
7.048322177599166,20,3,3,3.0,3.0,3.0,54,Travel_Rarely,Research & Development,5,3,Medical,1,1984,Female,2,Manufacturing Director,Married,24780,6.0,Y,11,8,0,13.0,0,9,7,0
8.79332775546611,13,2,4,3.0,3.0,3.0,40,Travel_Rarely,Research & Development,8,3,Medical,1,3051,Female,1,Healthcare Representative,Married,86280,2.0,Y,20,8,0,8.0,2,6,1,0
6.355066934404166,17,3,4,4.0,2.0,4.0,34,Travel_Rarely,Research & Development,18,1,Medical,1,267,Male,1,Healthcare Representative,Single,27030,1.0,Y,21,8,1,9.0,2,8,7,7
6.416437974118611,14,4,3,4.0,3.0,2.0,34,Travel_Frequently,Human Resources,7,4,Other,1,4341,Female,1,Research Scientist,Married,13930,1.0,Y,11,8,2,10.0,4,10,1,9
7.439197902721944,5,2,3,4.0,3.0,1.0,32,Travel_Rarely,Research & Development,6,3,Technical Degree,1,3924,Male,1,Research Scientist,Married,36600,3.0,Y,11,8,2,10.0,0,4,0,2
9.95758478357861,4,3,4,2.0,2.0,2.0,41,Travel_Rarely,Research & Development,18,4,Life Sciences,1,1395,Male,5,Laboratory Technician,Single,53470,1.0,Y,24,8,1,4.0,1,4,0,2
10.068919009370555,19,2,4,3.0,4.0,1.0,33,Travel_Rarely,Sales,11,4,Marketing,1,2917,Male,1,Research Scientist,Married,71400,5.0,Y,21,8,0,8.0,2,5,0,4
6.6963163766175,19,3,3,4.0,4.0,2.0,27,Non-Travel,Sales,1,3,Technical Degree,1,1828,Female,1,Sales Executive,Married,27130,1.0,Y,11,8,0,0.0,2,0,0,0
10.067626059794723,17,3,3,2.0,4.0,3.0,44,Travel_Rarely,Research & Development,8,1,Life Sciences,1,1178,Female,1,Sales Representative,Single,26100,6.0,Y,15,8,0,6.0,2,4,1,2
7.4345861222666665,13,2,3,4.0,2.0,3.0,36,Travel_Frequently,Research & Development,16,1,Medical,1,1183,Male,2,Sales Executive,Divorced,105960,7.0,Y,15,8,0,18.0,3,4,0,2
8.113614457831112,14,2,3,3.0,2.0,3.0,55,Travel_Frequently,Research & Development,26,2,Life Sciences,1,3428,Female,2,Sales Executive,Married,27890,3.0,Y,13,8,1,17.0,2,8,6,7
6.131379964301389,10,3,3,3.0,3.0,3.0,42,Non-Travel,Research & Development,1,1,Technical Degree,1,4350,Male,2,Sales Executive,Divorced,78790,2.0,Y,11,8,1,11.0,2,5,0,2
5.8034214636322226,8,3,3,4.0,4.0,3.0,42,Travel_Rarely,Research & Development,8,2,Life Sciences,1,2342,Female,5,Manager,Single,40140,8.0,Y,13,8,1,24.0,3,1,0,1
8.026738063364444,11,3,3,3.0,2.0,3.0,28,Travel_Rarely,Human Resources,1,3,Medical,1,2349,Female,2,Laboratory Technician,Married,24130,1.0,Y,16,8,1,1.0,2,1,0,0
6.8766733601069445,7,2,3,4.0,1.0,3.0,29,Travel_Rarely,Research & Development,5,5,Life Sciences,1,2556,Female,1,Sales Executive,Single,105020,3.0,Y,12,8,0,11.0,4,3,1,2
7.500304551539444,9,4,3,2.0,3.0,3.0,47,Travel_Frequently,Sales,1,3,Medical,1,3030,Female,2,Laboratory Technician,Single,68340,3.0,Y,16,8,1,5.0,2,0,0,0
6.884039491298333,17,3,3,3.0,3.0,3.0,39,Travel_Frequently,Research & Development,22,3,Medical,1,1464,Female,1,Manufacturing Director,Single,129650,0.0,Y,19,8,1,20.0,2,19,11,8
6.8260352521194445,16,2,3,1.0,3.0,1.0,48,Travel_Rarely,Sales,13,4,Medical,1,1565,Male,4,Sales Executive,Married,98540,3.0,Y,16,8,1,15.0,2,0,0,0
10.275802097277777,12,3,3,3.0,2.0,2.0,46,Travel_Rarely,Research & Development,8,3,Life Sciences,1,6,Female,4,Research Director,Married,40710,3.0,Y,13,8,0,28.0,5,7,7,7
5.692788933511666,12,3,3,1.0,4.0,3.0,44,Travel_Rarely,Research & Development,21,4,Life Sciences,1,671,Female,2,Laboratory Technician,Married,62720,1.0,Y,19,8,1,10.0,3,10,0,5
7.058837572512222,20,3,3,4.0,4.0,2.0,36,Non-Travel,Sales,1,1,Medical,1,1190,Female,1,Human Resources,Divorced,132470,1.0,Y,14,8,0,15.0,3,15,11,11
7.258940205265278,8,3,3,3.0,,2.0,53,Travel_Rarely,Sales,2,1,Life Sciences,1,2708,Male,5,Human Resources,Divorced,31620,4.0,Y,15,8,0,26.0,4,14,4,8
5.5950457385094445,22,3,3,3.0,3.0,4.0,30,Travel_Rarely,Research & Development,1,2,Life Sciences,1,3747,Male,3,Sales Executive,Divorced,102210,0.0,Y,19,8,1,6.0,2,5,1,3
6.186782686300556,10,2,3,4.0,3.0,3.0,38,Travel_Frequently,Research & Development,7,3,Medical,1,3665,Female,2,Sales Representative,Divorced,76250,1.0,Y,15,8,0,4.0,2,4,0,3
6.677385095939167,15,1,3,3.0,3.0,2.0,20,Travel_Rarely,Research & Development,11,3,Medical,1,405,Male,2,Sales Executive,Single,93960,1.0,Y,12,8,0,2.0,6,2,0,2
6.998694779116389,14,3,3,1.0,2.0,3.0,43,Travel_Rarely,Sales,10,2,Life Sciences,1,133,Female,1,Sales Executive,Divorced,46170,1.0,Y,11,8,0,25.0,2,25,3,9
10.192650602409444,7,3,3,3.0,1.0,3.0,49,Travel_Frequently,Research & Development,1,1,Medical,1,1503,Female,2,Research Scientist,Single,35910,9.0,Y,13,8,0,22.0,2,3,1,2
5.9575881302988885,17,4,3,2.0,3.0,3.0,34,Travel_Rarely,Research & Development,2,5,Technical Degree,1,1762,Male,2,Healthcare Representative,Single,49990,3.0,Y,12,8,2,10.0,2,5,4,3
5.928251896474722,11,4,3,3.0,1.0,3.0,29,Travel_Rarely,Research & Development,1,3,Medical,1,833,Female,1,Manager,Married,23140,3.0,Y,13,8,0,9.0,5,7,0,7
5.751953369031667,22,2,3,3.0,3.0,2.0,45,Non-Travel,Sales,2,3,Life Sciences,1,3904,Female,2,Manufacturing Director,Married,83960,3.0,Y,15,8,2,25.0,3,23,14,4
7.806171352074722,5,3,3,3.0,1.0,3.0,30,Travel_Rarely,Sales,7,3,Life Sciences,1,2464,Male,3,Sales Executive,Divorced,23130,2.0,Y,11,8,0,12.0,5,7,1,7
8.21362672913861,14,3,3,3.0,4.0,4.0,43,Travel_Frequently,Research & Development,3,4,Life Sciences,1,1332,Male,1,Sales Executive,Married,24080,1.0,Y,12,8,1,25.0,3,25,4,12
8.864603971441111,12,4,3,1.0,3.0,3.0,35,Travel_Rarely,Sales,12,2,Life Sciences,1,2336,Female,2,Sales Executive,Single,23180,3.0,Y,19,8,0,10.0,4,5,0,4
5.935011155733889,6,3,3,2.0,3.0,4.0,31,Travel_Rarely,Sales,1,3,Life Sciences,1,418,Female,1,Sales Representative,Married,121850,3.0,Y,14,8,0,13.0,2,7,5,2
10.869326193663333,3,3,3,1.0,4.0,3.0,37,Non-Travel,Research & Development,1,3,Medical,1,2958,Male,2,Sales Executive,Divorced,41270,2.0,Y,13,8,1,15.0,2,5,0,2
6.266600847835556,8,3,3,4.0,2.0,3.0,30,Travel_Rarely,Research & Development,2,3,Life Sciences,1,180,Male,1,Sales Executive,Single,48500,0.0,Y,12,8,1,4.0,4,3,1,2
7.6651160196338886,13,2,3,4.0,2.0,3.0,40,Travel_Frequently,Sales,1,3,Marketing,1,1904,Male,1,Research Scientist,Divorced,39310,8.0,Y,19,8,0,3.0,2,1,0,0
8.333794065149444,8,2,3,4.0,3.0,3.0,20,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1726,Male,5,Sales Representative,Single,61620,1.0,Y,12,8,3,1.0,2,1,1,1
10.205353636769166,18,2,3,4.0,3.0,1.0,44,Travel_Frequently,Research & Development,1,2,Medical,1,1499,Male,2,Research Scientist,Divorced,103330,3.0,Y,14,8,1,19.0,2,1,0,0
8.031205934850277,11,3,3,1.0,2.0,4.0,19,Non-Travel,Sales,2,2,Other,1,2105,Male,3,Healthcare Representative,Single,98240,1.0,Y,18,8,0,1.0,2,1,0,0
6.746860776438889,19,2,3,1.0,3.0,1.0,48,Travel_Rarely,Sales,13,4,Medical,1,3035,Male,4,Sales Executive,Married,98540,3.0,Y,16,8,1,15.0,2,0,0,0
8.402130745202777,20,3,3,4.0,2.0,4.0,31,Travel_Frequently,Research & Development,3,1,Life Sciences,1,2165,Male,1,Sales Executive,Single,71040,1.0,Y,14,8,1,3.0,3,3,2,2
7.627520080321111,12,2,3,3.0,4.0,3.0,28,Non-Travel,Research & Development,1,3,Medical,1,687,Male,5,Sales Executive,Married,56790,0.0,Y,13,8,0,10.0,2,9,7,5
6.173039937527777,19,2,3,4.0,2.0,3.0,40,Travel_Rarely,Research & Development,6,2,Medical,1,130,Male,3,Research Scientist,Divorced,43320,7.0,Y,14,8,2,8.0,3,5,1,3
9.462716421240279,11,2,3,4.0,4.0,3.0,34,Travel_Rarely,Research & Development,1,2,Medical,1,2465,Female,2,Healthcare Representative,Married,176650,0.0,Y,11,8,0,6.0,5,5,1,2
10.025427264613889,16,3,3,4.0,1.0,3.0,41,Travel_Rarely,Research & Development,1,4,Medical,1,429,Male,1,Research Scientist,Single,195170,2.0,Y,13,8,0,20.0,5,18,2,17
5.7309114234713885,18,2,3,3.0,3.0,3.0,37,Travel_Rarely,Research & Development,4,3,Medical,1,1719,Male,1,Manager,Married,98840,1.0,Y,14,8,0,10.0,3,10,7,8
9.28184181169111,11,3,3,2.0,4.0,2.0,36,Travel_Rarely,Sales,10,4,Marketing,1,1834,Male,3,Manager,Married,86860,1.0,Y,13,8,0,18.0,2,18,4,11
8.460333556447777,20,2,3,3.0,4.0,2.0,40,Travel_Rarely,Research & Development,8,3,Technical Degree,1,2377,Female,2,Healthcare Representative,Single,24040,6.0,Y,17,8,0,18.0,2,4,3,3
8.698454930834444,14,3,3,1.0,1.0,3.0,36,Travel_Frequently,Sales,21,3,Life Sciences,1,871,Male,2,Human Resources,Married,23290,3.0,Y,15,8,0,9.0,2,3,0,2
6.059926372155278,9,3,3,4.0,1.0,3.0,29,Travel_Rarely,Research & Development,3,4,Other,1,3941,Female,2,Sales Representative,Divorced,55930,1.0,Y,13,8,1,1.0,3,1,0,0
7.828470548861945,17,3,3,3.0,3.0,2.0,53,Travel_Rarely,Research & Development,11,4,Life Sciences,1,23,Female,2,Research Scientist,Married,21480,3.0,Y,11,8,0,21.0,2,5,1,3
6.405162873716945,11,3,3,3.0,4.0,4.0,37,Travel_Rarely,Research & Development,1,3,Life Sciences,1,2956,Male,2,Healthcare Representative,Married,53460,4.0,Y,11,8,0,7.0,2,5,0,1
7.609788041053055,6,3,3,1.0,2.0,1.0,29,Travel_Frequently,Research & Development,28,3,Medical,1,3740,Female,5,Research Scientist,Single,44340,5.0,Y,17,8,3,7.0,1,5,0,0
6.771321954484445,9,3,3,4.0,4.0,4.0,23,Travel_Rarely,Research & Development,7,3,Life Sciences,1,4091,Male,2,Research Scientist,Single,191870,1.0,Y,11,8,1,5.0,2,5,1,4
8.145224230254167,10,2,3,2.0,1.0,2.0,24,Travel_Frequently,Sales,3,3,Life Sciences,1,3743,Male,2,Research Scientist,Single,76540,2.0,Y,17,8,1,4.0,3,0,0,0
10.090846720214167,16,3,4,2.0,4.0,3.0,19,Travel_Rarely,Sales,2,4,Marketing,1,652,Male,3,Laboratory Technician,Single,115570,1.0,Y,22,8,0,1.0,0,1,0,1
7.251845158411389,15,2,3,3.0,4.0,3.0,28,Non-Travel,Research & Development,7,3,Life Sciences,1,2536,Male,1,Sales Executive,Divorced,89660,1.0,Y,16,8,1,3.0,3,3,2,2
5.475846720214166,22,3,3,4.0,4.0,3.0,42,Travel_Rarely,Research & Development,8,2,Life Sciences,1,3812,Female,5,Manager,Single,40140,8.0,Y,13,8,1,24.0,3,1,0,1
6.428675814368333,10,3,4,3.0,2.0,3.0,49,Travel_Frequently,Sales,1,4,Life Sciences,1,4154,Female,2,Manufacturing Director,Married,58100,1.0,Y,21,8,1,10.0,2,10,1,7
6.510507585898889,11,3,4,1.0,4.0,4.0,29,Travel_Frequently,Research & Development,5,1,Medical,1,2338,Female,1,Research Scientist,Divorced,62440,1.0,Y,22,8,0,6.0,3,6,1,3
5.591714636323055,21,1,4,2.0,2.0,3.0,40,Travel_Rarely,Research & Development,14,4,Medical,1,710,Female,1,Research Scientist,Married,33480,3.0,Y,22,8,0,7.0,2,4,0,3
6.9607463186075,17,3,3,3.0,2.0,4.0,34,Travel_Frequently,Sales,1,3,Life Sciences,1,2136,Male,2,Sales Executive,Married,24000,4.0,Y,18,8,1,14.0,3,10,1,8
10.541623159303612,4,3,4,3.0,2.0,2.0,27,Travel_Rarely,Research & Development,15,4,Medical,1,1531,Male,3,Research Scientist,Single,39020,1.0,Y,22,8,0,4.0,2,4,1,2
9.233674698795,5,2,3,1.0,2.0,2.0,47,Non-Travel,Research & Development,1,1,Medical,1,2954,Male,1,Research Scientist,Married,57620,1.0,Y,11,8,2,10.0,4,10,9,9
6.950522088353333,15,2,3,4.0,4.0,3.0,46,Travel_Rarely,Research & Development,2,1,Medical,1,513,Female,3,Research Scientist,Divorced,49410,9.0,Y,13,8,2,23.0,2,2,2,2
9.546104417670556,12,3,3,2.0,4.0,2.0,37,Travel_Frequently,Sales,9,1,Marketing,1,2977,Male,1,Laboratory Technician,Married,15140,1.0,Y,14,8,0,4.0,3,4,1,2
9.755817715305556,17,3,3,2.0,1.0,3.0,45,Travel_Rarely,Sales,10,2,Marketing,1,3717,Male,1,Sales Executive,Divorced,38330,2.0,Y,14,8,0,24.0,1,7,0,7
7.8621485943775,16,2,4,3.0,3.0,3.0,34,Travel_Rarely,Research & Development,13,4,Life Sciences,1,237,Female,1,Laboratory Technician,Divorced,23410,1.0,Y,20,8,2,8.0,3,8,0,6
6.613843150379167,7,2,4,1.0,3.0,1.0,46,Travel_Rarely,Sales,4,1,Technical Degree,1,172,Male,1,Laboratory Technician,Married,67120,6.0,Y,21,8,1,26.0,3,3,0,1
9.328151494868333,19,2,3,4.0,3.0,2.0,31,Non-Travel,Research & Development,1,2,Medical,1,693,Male,1,Sales Executive,Divorced,195130,1.0,Y,12,8,1,10.0,1,10,9,6
9.136895359214444,12,3,4,3.0,4.0,2.0,42,Travel_Rarely,Research & Development,18,1,Technical Degree,1,1856,Female,2,Research Scientist,Married,199990,2.0,Y,23,8,1,17.0,6,5,1,3
7.503563141454444,8,3,4,3.0,4.0,4.0,37,Non-Travel,Sales,24,2,Life Sciences,1,4257,Male,1,Research Scientist,Divorced,68150,5.0,Y,20,8,1,17.0,3,1,0,0
7.055305667112778,10,1,3,4.0,2.0,3.0,24,Non-Travel,Research & Development,10,3,Life Sciences,1,804,Female,2,Manager,Married,51600,1.0,Y,17,8,1,1.0,3,1,0,0
5.537753235162778,19,3,3,3.0,2.0,3.0,21,Travel_Rarely,Human Resources,10,2,Human Resources,1,113,Male,1,Laboratory Technician,Single,53730,1.0,Y,12,8,1,1.0,2,1,0,0
9.744162204372778,13,2,3,4.0,1.0,3.0,29,Travel_Rarely,Human Resources,3,5,Life Sciences,1,454,Male,1,Sales Executive,Single,27230,6.0,Y,11,8,1,3.0,2,0,0,0
6.294146586345278,12,3,3,4.0,4.0,4.0,42,Travel_Frequently,Research & Development,18,4,Technical Degree,1,1626,Male,4,Sales Executive,Married,132060,0.0,Y,13,8,2,7.0,2,6,0,4
7.004972110664722,22,3,3,3.0,2.0,1.0,47,Non-Travel,Research & Development,3,2,Life Sciences,1,2447,Female,2,Sales Executive,Married,39550,7.0,Y,12,8,1,4.0,5,1,0,0
7.2354071842925,5,3,3,2.0,4.0,2.0,34,Travel_Rarely,Research & Development,1,5,Medical,1,3186,Male,1,Research Scientist,Married,53810,1.0,Y,12,8,0,10.0,0,10,8,8
7.473160419455556,11,1,3,2.0,2.0,1.0,41,Travel_Rarely,Research & Development,3,3,Life Sciences,1,3977,Male,3,Research Scientist,Single,35970,3.0,Y,13,8,1,11.0,2,3,1,2
5.468940205265278,22,2,4,1.0,1.0,2.0,54,Travel_Rarely,Human Resources,9,3,Life Sciences,1,135,Female,2,Manufacturing Director,Married,63230,4.0,Y,23,8,1,24.0,2,4,1,2
7.036749219098611,9,3,3,4.0,4.0,1.0,52,Travel_Rarely,Research & Development,12,3,Medical,1,3091,Male,2,Research Scientist,Married,48780,2.0,Y,11,8,1,31.0,3,5,1,4
7.214694332886944,17,4,4,4.0,4.0,2.0,50,Travel_Rarely,Research & Development,11,2,Life Sciences,1,4386,Male,2,Sales Executive,Divorced,62940,3.0,Y,23,8,1,32.0,2,7,0,6
10.268588799642778,3,3,4,4.0,4.0,1.0,35,Travel_Rarely,Research & Development,2,1,Life Sciences,1,1889,Male,3,Healthcare Representative,Married,106090,1.0,Y,22,8,0,10.0,3,10,0,7
7.222269076305,14,3,4,2.0,3.0,1.0,18,Non-Travel,Research & Development,2,3,Life Sciences,1,1054,Male,3,Sales Representative,Single,186060,1.0,Y,24,8,2,0.0,4,0,0,0
7.106448014279167,13,3,3,1.0,2.0,3.0,35,Travel_Rarely,Human Resources,3,4,Human Resources,1,2693,Male,2,Manager,Married,32940,0.0,Y,11,8,0,6.0,2,5,0,3
5.949879518072223,18,3,3,3.0,2.0,4.0,31,Travel_Rarely,Research & Development,7,3,Life Sciences,1,3117,Male,2,Research Director,Divorced,53430,1.0,Y,14,8,1,13.0,3,13,0,8
10.318504016064166,9,2,3,2.0,2.0,3.0,36,Travel_Rarely,Research & Development,8,3,Life Sciences,1,1724,Male,2,Research Scientist,Divorced,59150,2.0,Y,13,8,1,13.0,3,3,0,2
9.569344042837777,10,3,3,3.0,1.0,2.0,59,Travel_Rarely,Sales,2,2,Marketing,1,2689,Female,5,Sales Representative,Married,20660,4.0,Y,12,8,1,12.0,3,1,0,0
5.866442436412222,12,3,3,1.0,1.0,1.0,60,Travel_Rarely,Research & Development,10,3,Life Sciences,1,1624,Female,1,Manufacturing Director,Married,22690,5.0,Y,18,8,1,33.0,4,29,11,10
6.138874386434445,21,4,4,1.0,3.0,4.0,44,Travel_Rarely,Sales,29,4,Marketing,1,236,Male,2,Sales Executive,Single,19510,4.0,Y,22,8,3,10.0,4,2,0,2
5.645577867023611,19,3,3,4.0,2.0,2.0,34,Travel_Rarely,Research & Development,9,2,Medical,1,3710,Male,1,Sales Executive,Married,32800,5.0,Y,13,8,0,7.0,3,5,0,2
10.260771976795834,6,3,3,3.0,3.0,3.0,28,Travel_Rarely,Research & Development,1,4,Life Sciences,1,2697,Male,5,Research Director,Single,100960,,Y,13,8,0,6.0,2,4,0,3
5.981926595269722,8,3,3,4.0,4.0,4.0,48,Travel_Rarely,Sales,1,1,Marketing,1,647,Male,2,Manufacturing Director,Single,74060,6.0,Y,14,8,2,25.0,2,1,0,0
